mid,times,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
37761,180,8,3,12,2,9,6,7,4,1,17
37761,240,13,3,21,4,13,9,13,12,2,23
37761,300,20,3,23,5,17,13,15,17,2,29
37761,360,23,3,32,5,23,16,18,20,2,38
37761,420,28,3,37,5,28,19,19,29,2,41
37761,480,32,3,56,5,38,24,23,31,3,51
37761,540,34,3,67,9,43,27,25,32,3,62
37761,600,34,3,74,9,53,27,25,37,3,69
37762,60,1,2,4,3,1,1,2,1,3,1
37762,120,1,2,10,10,2,2,5,6,3,5
37762,180,1,4,15,16,4,2,5,9,4,7
37762,240,1,6,19,19,4,3,13,10,4,9
37762,300,1,6,20,23,8,3,20,15,5,12
37762,360,3,8,26,24,8,3,26,19,5,17
37762,420,3,8,27,30,15,3,31,23,5,19
37762,480,3,8,28,31,15,3,34,26,5,27
37762,540,5,17,29,37,19,6,38,31,13,30
37762,600,5,23,30,39,25,6,42,34,13,41
37763,60,1,3,3,1,4,1,2,2,1,2
37763,120,1,3,7,1,8,1,8,6,2,7
37763,180,1,8,9,2,10,5,10,12,2,10
37763,240,2,12,15,2,17,8,17,16,2,14
37763,300,2,16,16,5,25,10,24,19,3,24
37763,360,3,20,17,8,29,16,31,25,3,40
37763,420,3,29,21,10,35,20,36,29,3,46
37763,480,3,30,23,10,39,26,39,35,3,50
37763,540,3,35,24,13,45,32,41,40,3,69
37763,600,3,42,24,15,50,36,45,46,6,69
37764,60,1,3,1,1,3,1,3,3,1,1
37764,120,1,5,1,2,7,2,9,9,5,1
37764,180,2,8,3,2,12,4,16,17,5,1
37764,240,2,10,4,3,18,5,24,23,5,1
37764,300,2,13,7,4,28,5,27,29,5,1
37764,360,2,15,9,4,35,8,30,37,5,2
37764,420,2,16,17,4,43,13,36,42,5,2
37764,480,4,17,19,4,45,17,45,49,5,6
37764,540,6,28,25,4,48,20,52,57,5,10
37764,600,6,31,29,5,57,21,59,63,5,10
37765,60,4,3,1,1,1,1,1,4,1,3
37765,120,9,4,1,5,4,4,2,5,3,4
37765,180,12,4,1,9,6,6,4,8,6,6
37765,240,14,4,2,9,6,6,7,12,10,7
37765,300,17,6,3,10,8,7,10,13,15,12
37765,360,18,6,4,13,10,8,12,15,15,13
37765,420,18,7,8,14,10,10,13,17,18,15
37765,480,20,8,9,15,10,12,16,17,19,18
37765,540,23,12,10,18,13,14,17,20,23,19
37765,600,24,12,13,23,17,15,20,29,23,20
37766,60,2,1,1,1,4,1,2,2,2,2
37766,120,6,5,2,1,6,3,7,2,5,6
37766,180,6,6,5,5,10,6,7,2,8,10
37766,240,8,7,6,6,14,8,7,3,12,15
37766,300,9,7,6,9,23,13,7,3,15,20
37766,360,13,8,9,9,29,17,8,3,16,23
37766,420,13,8,9,9,30,18,14,3,21,27
37766,480,15,8,16,15,36,18,15,3,24,27
37766,540,18,8,19,15,40,19,15,3,30,29
37766,600,18,9,19,16,43,19,15,4,34,29
37767,60,1,2,4,1,1,2,1,3,3,2
37767,120,5,7,8,1,1,8,1,6,5,4
37767,180,8,12,13,2,2,13,2,7,8,7
37767,240,13,16,19,4,2,17,3,10,10,9
37767,300,13,21,20,4,3,24,3,10,15,10
37767,360,16,24,30,6,3,29,5,14,18,17
37767,420,20,27,32,7,4,39,6,17,19,24
37767,480,27,30,38,7,4,47,8,17,21,30
37767,540,27,30,40,13,4,57,8,17,21,31
37767,600,32,34,43,13,5,62,8,17,24,37
37768,60,2,1,4,1,1,1,1,1,2,4
37768,120,4,2,7,1,1,1,1,2,4,6
37768,180,8,8,12,1,2,2,3,3,4,10
37768,240,14,10,15,2,3,4,3,4,4,18
37768,300,17,16,17,3,3,5,3,5,6,24
37768,360,23,25,20,4,5,7,3,5,7,27
37768,420,28,25,20,4,6,8,5,5,7,34
37768,480,30,26,26,7,6,8,6,5,7,42
37768,540,30,28,28,12,6,8,6,5,7,47
37768,600,32,28,28,13,6,13,6,6,7,47
37769,60,1,1,3,1,3,9,1,2,2,1
37769,120,5,1,7,3,4,16,1,9,3,3
37769,180,8,1,12,5,9,17,1,15,6,5
37769,240,8,2,14,5,14,19,1,18,8,8
37769,300,15,2,15,5,18,28,2,20,10,8
37769,360,21,2,16,5,23,37,2,27,17,8
37769,420,27,2,18,5,23,40,5,32,19,8
37769,480,38,4,18,6,26,43,7,41,23,15
37769,540,45,4,18,8,28,45,8,46,28,15
37769,600,50,7,18,8,36,49,8,57,30,16
37770,60,1,1,2,2,1,4,1,1,3,1
37770,120,1,5,4,2,1,12,4,1,6,1
37770,180,1,12,9,4,3,14,6,3,13,2
37770,240,1,13,17,6,4,19,10,3,18,2
37770,300,1,20,19,8,7,24,14,4,23,2
37770,360,6,26,20,13,12,29,20,4,24,2
37770,420,7,34,24,13,16,37,23,5,27,2
37770,480,9,36,34,14,20,40,25,6,34,2
37770,540,9,39,38,16,23,42,26,6,35,9
37770,600,9,39,46,21,28,51,27,8,39,13
37771,60,1,2,2,4,1,2,1,4,3,2
37771,120,1,6,7,7,1,3,1,8,8,3
37771,180,1,7,14,12,1,4,5,13,14,5
37771,240,2,10,19,16,3,4,6,16,16,7
37771,300,4,13,24,20,5,5,9,19,20,13
37771,360,5,14,28,21,6,7,14,24,28,15
37771,420,6,15,34,26,8,8,20,28,35,17
37771,480,6,15,37,26,12,8,23,32,45,23
37771,540,6,16,38,29,13,8,23,41,45,28
37771,600,6,19,41,32,13,10,28,48,49,28
37772,60,1,1,4,1,3,1,1,1,3,5
37772,120,2,2,5,3,6,6,1,1,7,6
37772,180,4,4,12,3,8,7,2,2,12,6
37772,240,5,5,14,4,14,8,4,2,19,14
37772,300,6,8,16,12,20,13,4,2,21,16
37772,360,13,8,23,12,28,14,4,4,27,23
37772,420,16,8,27,15,35,17,4,4,36,28
37772,480,19,9,27,18,38,20,4,6,43,31
37772,540,19,9,31,20,41,24,8,6,50,36
37772,600,25,9,39,28,45,28,8,8,56,45
37773,60,4,1,2,2,1,1,4,1,3,1
37773,120,8,1,9,4,1,1,10,1,4,3
37773,180,17,1,15,5,1,1,17,1,8,5
37773,240,26,2,18,9,1,1,23,2,13,9
37773,300,29,4,24,16,1,1,29,4,16,10
37773,360,32,7,25,25,1,1,32,8,18,14
37773,420,34,8,31,30,1,1,37,14,21,17
37773,480,38,10,42,35,1,1,41,15,21,17
37773,540,41,12,46,36,1,2,49,15,24,19
37773,600,41,15,53,42,1,2,54,15,26,23
37774,60,1,1,3,4,1,1,4,1,3,2
37774,120,1,4,9,10,1,1,9,2,4,5
37774,180,1,6,13,19,1,4,18,3,7,5
37774,240,1,9,19,24,1,4,26,4,8,9
37774,300,1,9,27,28,1,4,35,4,9,15
37774,360,1,13,34,35,1,4,45,5,10,17
37774,420,1,17,40,40,1,4,50,5,12,24
37774,480,1,18,50,52,1,5,58,5,13,26
37774,540,1,21,57,56,1,7,61,5,17,34
37774,600,1,27,57,69,1,7,61,5,20,34
37775,60,2,1,1,3,1,1,2,3,4,1
37775,120,7,1,3,4,1,1,3,10,7,4
37775,180,9,1,4,10,1,3,3,17,9,6
37775,240,15,1,5,17,1,3,4,26,20,7
37775,300,21,1,5,23,1,3,7,27,29,12
37775,360,27,1,7,28,1,3,9,32,35,13
37775,420,38,1,12,31,1,3,10,41,37,14
37775,480,39,1,13,37,1,5,10,45,41,18
37775,540,40,3,14,42,1,7,14,51,43,18
37775,600,45,3,15,50,1,7,15,59,47,25
37776,60,1,2,3,2,5,3,3,1,3,2
37776,120,2,4,6,3,7,6,4,1,6,4
37776,180,3,7,10,3,12,13,4,1,8,7
37776,240,5,14,17,4,15,20,4,1,10,12
37776,300,5,15,24,5,15,24,4,1,16,18
37776,360,5,17,25,6,25,26,4,1,21,26
37776,420,5,20,36,8,30,28,4,2,21,31
37776,480,8,20,45,9,36,34,4,2,25,35
37776,540,8,26,53,12,47,38,4,3,27,47
37776,600,9,28,61,13,49,45,5,4,27,54
37777,60,1,4,1,1,4,1,1,1,3,1
37777,120,1,10,3,1,15,1,1,10,10,2
37777,180,1,16,3,1,20,2,2,15,16,2
37777,240,1,18,5,1,25,2,5,19,23,3
37777,300,1,25,5,2,34,4,5,23,32,3
37777,360,1,26,5,2,39,4,5,26,40,3
37777,420,1,30,8,3,39,5,12,41,50,3
37777,480,1,37,12,7,47,6,12,47,58,4
37777,540,1,37,12,7,54,6,12,53,61,4
37777,600,1,41,12,9,63,7,16,57,63,8
37778,60,3,2,1,3,1,3,3,4,1,1
37778,120,8,5,1,7,2,6,8,8,1,5
37778,180,13,6,1,14,4,10,14,12,3,5
37778,240,16,8,2,20,5,12,20,18,7,5
37778,300,21,13,2,23,6,17,23,24,7,5
37778,360,28,19,2,24,9,21,27,29,7,13
37778,420,32,26,3,25,13,21,28,35,7,14
37778,480,32,26,4,26,17,21,34,41,7,17
37778,540,32,32,4,26,19,24,39,50,7,19
37778,600,32,36,4,26,24,26,39,59,10,27
37779,60,2,3,3,1,3,2,2,3,1,1
37779,120,5,7,3,1,6,6,3,8,1,4
37779,180,6,13,4,1,8,7,3,14,4,5
37779,240,7,15,5,1,9,8,5,16,5,9
37779,300,8,20,9,1,10,12,6,18,7,12
37779,360,10,21,14,1,14,14,8,19,8,17
37779,420,14,29,16,1,15,15,8,24,10,19
37779,480,14,38,23,1,20,15,10,28,10,23
37779,540,16,41,26,1,21,18,10,28,16,25
37779,600,20,43,34,1,25,20,12,28,17,26
37780,60,1,2,2,3,1,2,1,2,2,3
37780,120,1,7,6,4,2,2,5,3,3,6
37780,180,2,10,10,5,3,2,5,5,7,7
37780,240,3,18,17,10,4,2,6,5,10,7
37780,300,3,26,18,14,6,2,7,6,10,8
37780,360,4,34,24,21,7,4,10,6,13,9
37780,420,5,37,29,26,7,4,10,7,17,13
37780,480,5,47,31,31,13,4,12,8,17,15
37780,540,6,52,34,34,13,4,12,9,21,15
37780,600,7,60,38,37,13,4,16,15,23,16
37781,60,1,3,4,1,2,1,2,5,2,2
37781,120,1,9,10,1,7,2,4,8,4,2
37781,180,1,15,13,1,9,3,4,14,8,2
37781,240,3,21,14,1,12,4,4,19,14,3
37781,300,3,24,15,3,16,4,6,24,14,3
37781,360,4,30,19,4,19,4,8,27,19,4
37781,420,6,32,24,4,23,4,8,30,23,5
37781,480,7,43,29,5,23,5,9,34,27,6
37781,540,8,43,29,5,29,5,9,40,36,6
37781,600,9,48,31,6,29,6,9,45,39,6
37782,60,3,2,3,1,3,1,1,1,4,1
37782,120,5,2,9,1,7,1,4,6,6,1
37782,180,7,2,16,1,8,1,8,8,8,4
37782,240,14,4,23,1,10,6,8,9,10,5
37782,300,20,4,30,1,10,6,10,14,15,6
37782,360,29,4,39,4,10,6,14,15,17,6
37782,420,34,5,48,4,10,6,16,19,24,6
37782,480,37,8,56,4,14,8,18,21,27,6
37782,540,40,8,63,5,16,8,18,25,31,6
37782,600,43,9,74,5,16,12,21,30,35,6
37783,60,1,3,2,4,1,3,4,1,4,1
37783,120,2,8,5,9,2,7,10,1,8,1
37783,180,2,13,8,9,6,15,14,1,13,1
37783,240,3,19,10,15,8,23,23,1,17,2
37783,300,3,24,15,16,10,30,26,1,24,2
37783,360,3,29,16,21,15,39,34,2,26,2
37783,420,4,31,17,24,21,48,34,2,31,3
37783,480,4,39,24,30,29,56,39,4,39,4
37783,540,4,46,26,32,35,64,46,5,42,4
37783,600,4,53,26,32,38,70,49,5,49,4
37784,60,1,1,1,3,4,5,4,1,5,2
37784,120,1,1,4,4,8,8,10,2,6,3
37784,180,1,1,4,5,14,13,19,2,10,5
37784,240,3,1,4,5,18,13,25,2,17,9
37784,300,4,2,4,6,25,21,35,2,20,13
37784,360,4,4,4,13,29,27,39,2,25,15
37784,420,6,4,4,16,34,28,45,3,30,17
37784,480,6,4,6,21,38,32,45,3,31,20
37784,540,6,6,6,24,42,34,52,3,39,20
37784,600,8,7,7,25,49,35,54,3,47,26
37785,60,3,3,3,1,3,3,2,1,1,2
37785,120,3,6,4,1,8,8,9,7,2,3
37785,180,3,8,7,2,14,12,12,9,2,3
37785,240,4,12,12,2,20,19,13,14,2,3
37785,300,6,15,13,3,26,27,20,17,2,5
37785,360,8,19,18,3,28,31,28,25,2,5
37785,420,9,23,20,5,32,40,32,26,2,5
37785,480,9,25,21,5,42,45,35,29,2,12
37785,540,9,25,27,5,47,56,40,32,3,12
37785,600,9,28,32,5,54,62,46,36,4,12
37786,60,1,4,1,4,4,1,3,3,2,1
37786,120,1,9,1,8,7,1,6,7,2,1
37786,180,3,14,1,10,12,2,9,10,3,2
37786,240,5,21,1,20,16,3,14,15,4,3
37786,300,6,28,2,25,24,5,19,20,5,4
37786,360,8,34,2,29,27,5,27,24,7,5
37786,420,8,42,2,35,30,7,35,26,9,5
37786,480,8,48,5,40,40,7,35,34,16,5
37786,540,9,56,5,41,46,10,35,36,18,6
37786,600,9,60,5,41,50,13,38,38,20,6
37787,60,4,1,2,2,1,3,2,5,2,2
37787,120,10,4,4,4,2,4,4,6,4,4
37787,180,13,5,4,8,3,5,7,7,4,6
37787,240,18,6,4,9,3,5,12,8,5,6
37787,300,24,9,8,12,3,5,15,8,6,7
37787,360,32,10,9,13,3,5,17,8,8,7
37787,420,37,13,13,14,4,6,26,8,8,7
37787,480,51,15,17,16,4,6,34,8,10,7
37787,540,51,15,20,20,4,10,39,8,10,7
37787,600,59,16,20,21,4,14,39,8,12,7
37788,60,2,1,2,2,2,4,4,1,3,4
37788,120,5,2,8,6,4,9,12,1,6,7
37788,180,9,2,12,15,4,12,12,1,10,7
37788,240,9,2,14,23,4,13,16,1,12,10
37788,300,15,2,15,30,6,17,16,1,17,12
37788,360,20,2,21,35,7,23,17,1,20,17
37788,420,27,3,27,37,9,28,29,3,23,17
37788,480,36,3,30,42,9,34,31,3,27,20
37788,540,46,3,36,47,9,40,43,3,32,23
37788,600,51,5,37,54,9,42,43,6,39,25
37789,60,1,2,2,1,3,1,1,2,1,3
37789,120,1,2,4,3,8,1,1,5,4,7
37789,180,1,4,4,7,12,2,3,5,5,10
37789,240,1,4,4,10,19,2,3,5,12,12
37789,300,1,5,9,15,20,2,4,7,17,15
37789,360,1,8,10,20,27,2,4,8,18,16
37789,420,1,8,15,26,32,5,6,10,24,17
37789,480,2,9,16,27,37,5,7,14,29,18
37789,540,5,10,18,30,41,5,7,17,29,18
37789,600,5,10,18,31,49,7,7,20,34,18
37790,60,3,1,4,2,4,2,2,3,1,2
37790,120,5,1,8,5,9,6,4,9,1,8
37790,180,8,1,8,12,16,10,4,15,3,14
37790,240,13,1,16,16,20,10,4,20,3,17
37790,300,13,1,18,16,28,19,6,29,3,18
37790,360,16,2,21,20,36,20,6,36,3,24
37790,420,17,4,25,20,43,28,6,42,3,31
37790,480,21,4,26,20,50,31,7,50,3,38
37790,540,26,4,26,20,60,32,9,59,3,45
37790,600,30,4,29,20,68,40,9,63,5,51
37791,60,4,3,1,2,4,2,3,1,4,1
37791,120,9,12,1,8,5,6,7,1,8,2
37791,180,14,19,1,17,9,8,10,3,13,2
37791,240,20,28,1,24,13,10,15,6,15,2
37791,300,27,30,1,31,18,13,19,9,18,4
37791,360,31,34,1,39,20,15,27,14,24,5
37791,420,32,38,1,43,21,17,29,19,29,8
37791,480,39,43,2,58,28,21,41,25,31,14
37791,540,45,47,4,61,29,27,49,27,38,15
37791,600,52,53,4,70,30,35,58,31,45,15
37792,60,1,2,1,3,1,3,3,3,4,1
37792,120,1,4,3,4,6,10,5,5,9,1
37792,180,3,4,8,10,13,16,5,7,15,1
37792,240,4,6,15,16,16,24,6,7,20,1
37792,300,5,9,18,25,17,31,9,8,24,1
37792,360,6,9,21,27,18,38,12,9,32,2
37792,420,9,10,25,29,24,47,13,10,38,2
37792,480,9,10,30,35,29,57,17,12,39,2
37792,540,9,12,32,38,35,62,20,15,45,2
37792,600,9,15,34,40,40,71,21,19,56,2
37793,60,1,5,1,1,2,2,3,2,1,1
37793,120,1,9,2,3,3,6,4,5,1,3
37793,180,2,16,2,4,3,10,5,6,1,5
37793,240,2,21,2,7,3,17,9,7,1,6
37793,300,2,25,3,10,6,19,13,13,1,9
37793,360,3,31,4,10,7,26,16,13,1,9
37793,420,3,37,4,12,7,27,16,13,2,9
37793,480,6,43,4,16,9,29,16,13,2,10
37793,540,6,48,9,23,12,30,20,13,2,12
37793,600,6,52,9,26,13,35,25,15,2,12
37794,60,1,3,3,1,2,4,1,2,1,1
37794,120,1,9,4,1,7,10,3,5,1,1
37794,180,2,13,8,1,15,14,7,6,1,1
37794,240,3,17,13,1,17,19,14,8,2,3
37794,300,4,18,16,1,21,23,19,15,2,3
37794,360,4,21,19,1,29,25,26,21,2,3
37794,420,4,24,20,3,39,25,26,26,2,3
37794,480,4,31,20,5,43,29,36,26,2,3
37794,540,4,31,25,5,46,29,45,38,2,3
37794,600,4,32,29,9,50,29,49,43,2,4
37795,60,2,5,3,1,1,3,1,1,1,3
37795,120,4,8,6,2,1,8,2,1,5,6
37795,180,6,13,8,2,3,16,7,2,12,10
37795,240,7,19,12,3,3,24,13,3,17,18
37795,300,9,27,15,3,3,31,19,6,21,23
37795,360,10,34,17,3,3,40,25,7,26,30
37795,420,12,38,20,3,3,49,30,8,27,37
37795,480,16,43,24,4,4,53,36,8,32,41
37795,540,16,47,25,6,4,64,40,8,35,48
37795,600,16,50,26,7,4,75,45,8,38,57
37796,60,1,1,3,2,1,1,2,4,3,1
37796,120,3,1,8,7,5,2,2,5,8,2
37796,180,3,1,13,8,8,2,4,6,14,2
37796,240,6,1,15,15,13,2,5,9,19,2
37796,300,6,2,16,23,14,2,8,10,27,5
37796,360,7,3,20,30,19,2,12,16,34,5
37796,420,8,4,21,37,23,2,13,23,38,6
37796,480,10,4,26,46,28,2,21,28,41,9
37796,540,10,4,27,56,34,4,26,29,43,9
37796,600,12,9,28,65,37,4,26,31,46,9
37797,60,2,1,1,2,2,4,2,2,1,3
37797,120,5,1,2,8,2,10,2,5,2,6
37797,180,12,1,2,13,4,15,2,8,2,12
37797,240,12,1,5,19,4,18,7,10,5,14
37797,300,16,1,10,23,4,23,7,14,5,19
37797,360,21,1,12,27,4,28,7,18,6,26
37797,420,28,1,14,38,4,29,8,21,7,31
37797,480,30,1,14,51,5,35,10,24,7,38
37797,540,30,1,18,63,5,41,12,27,7,46
37797,600,30,1,18,72,5,48,14,39,7,53
37798,60,1,1,1,1,3,2,4,1,3,2
37798,120,5,4,2,2,5,3,8,2,10,7
37798,180,5,9,4,2,9,7,13,3,14,10
37798,240,5,12,4,3,10,8,17,3,16,12
37798,300,5,12,6,3,13,14,20,3,23,14
37798,360,5,20,12,3,23,18,27,3,28,16
37798,420,6,24,17,3,26,25,32,3,36,16
37798,480,6,31,19,3,29,31,40,3,51,21
37798,540,6,34,21,3,35,36,48,3,54,26
37798,600,8,36,31,3,36,40,48,3,64,26
37799,60,1,2,1,2,2,1,1,2,5,2
37799,120,5,4,1,7,4,1,2,2,9,4
37799,180,8,7,1,15,8,2,3,2,14,6
37799,240,9,8,1,19,15,3,3,4,19,12
37799,300,13,10,4,25,18,5,5,4,19,17
37799,360,14,12,6,28,23,6,5,8,23,17
37799,420,16,14,6,32,27,8,8,16,24,18
37799,480,16,15,7,42,32,10,8,20,26,25
37799,540,16,15,7,45,35,10,10,29,26,25
37799,600,20,19,7,47,40,10,14,30,28,30
37800,60,3,1,2,5,4,1,4,1,3,3
37800,120,4,1,3,12,5,2,9,2,5,10
37800,180,4,1,6,17,7,5,14,2,5,15
37800,240,8,1,13,20,8,6,19,7,5,25
37800,300,14,1,18,23,12,9,28,15,6,32
37800,360,21,1,19,29,12,12,31,18,6,37
37800,420,27,1,29,37,12,14,39,20,8,46
37800,480,35,1,37,41,13,14,40,26,8,52
37800,540,39,3,37,46,14,14,48,27,8,52
37800,600,42,5,39,46,17,15,56,30,13,56
37801,60,1,3,1,4,1,2,2,1,1,4
37801,120,2,7,1,10,4,4,3,1,2,10
37801,180,2,13,1,16,7,4,8,1,2,16
37801,240,2,13,1,20,10,4,13,1,2,20
37801,300,2,18,1,24,18,4,15,1,2,24
37801,360,2,20,1,28,19,4,19,5,2,27
37801,420,4,26,2,31,21,6,19,12,2,29
37801,480,4,29,2,40,24,7,24,14,2,32
37801,540,4,36,2,47,27,12,31,14,2,38
37801,600,5,38,3,54,28,20,32,15,3,41
37802,60,3,1,3,2,1,4,1,2,1,2
37802,120,6,2,5,2,3,9,1,4,2,4
37802,180,9,2,8,5,3,14,3,4,2,8
37802,240,10,4,9,7,5,23,4,6,4,14
37802,300,14,6,9,8,6,26,4,6,5,19
37802,360,14,10,9,9,8,32,5,7,5,24
37802,420,14,13,13,13,8,39,7,7,5,31
37802,480,15,15,17,16,12,46,7,7,5,37
37802,540,19,16,20,16,16,50,8,8,5,45
37802,600,25,21,23,18,18,50,10,9,7,49
37803,60,2,1,2,2,4,5,1,1,2,2
37803,120,8,1,2,5,7,8,1,1,5,3
37803,180,16,1,2,8,10,10,2,2,8,5
37803,240,21,1,2,12,10,13,2,4,10,10
37803,300,23,1,2,15,15,20,2,9,15,10
37803,360,26,1,2,17,15,24,2,12,19,17
37803,420,30,1,2,19,15,26,2,17,23,18
37803,480,30,1,3,25,17,28,2,25,23,24
37803,540,37,1,3,32,17,28,2,29,24,28
37803,600,41,1,3,39,19,30,3,29,26,35
37804,60,1,2,1,1,1,1,1,1,3,1
37804,120,2,6,5,7,1,7,4,1,6,1
37804,180,2,9,7,14,1,7,9,2,9,1
37804,240,4,14,9,17,1,7,12,2,17,1
37804,300,6,18,13,24,1,8,12,6,24,2
37804,360,7,25,16,28,1,8,13,7,28,2
37804,420,7,30,19,36,1,8,15,9,32,7
37804,480,8,37,21,48,3,12,15,9,40,7
37804,540,8,40,24,54,3,13,21,10,45,10
37804,600,10,41,27,65,3,13,24,10,54,13
37805,60,3,2,3,2,1,2,2,2,4,1
37805,120,3,2,3,7,1,6,3,4,10,1
37805,180,5,5,3,10,1,9,6,4,17,1
37805,240,9,7,4,10,1,17,9,8,24,3
37805,300,15,8,5,15,3,24,12,13,27,3
37805,360,17,8,6,15,4,29,13,21,34,3
37805,420,18,8,6,18,6,35,18,26,34,3
37805,480,18,8,6,18,9,43,20,34,35,3
37805,540,26,8,6,19,9,46,24,41,40,3
37805,600,28,9,6,19,9,46,27,41,41,3
37806,60,1,2,2,5,4,5,1,1,4,1
37806,120,1,5,4,13,9,8,1,1,8,1
37806,180,1,7,5,17,12,14,1,2,10,1
37806,240,1,8,5,24,12,23,1,2,14,2
37806,300,1,9,10,31,13,25,2,2,16,6
37806,360,1,13,13,38,13,32,2,2,19,8
37806,420,1,14,14,45,16,40,3,2,23,9
37806,480,1,17,15,54,18,42,3,2,25,10
37806,540,4,18,16,59,19,46,4,5,27,14
37806,600,4,21,16,62,23,46,4,5,27,14
37807,60,3,2,1,1,2,1,1,3,2,3
37807,120,6,5,1,6,6,1,1,7,8,6
37807,180,9,6,1,6,12,2,1,13,13,9
37807,240,10,14,1,10,15,2,1,18,18,9
37807,300,10,16,1,14,20,3,1,24,20,13
37807,360,10,25,1,19,23,3,1,26,31,14
37807,420,12,30,1,24,27,3,2,30,36,14
37807,480,14,32,1,27,27,4,5,32,38,15
37807,540,19,38,1,34,27,4,6,36,40,16
37807,600,25,43,1,38,29,4,6,43,42,17
37808,60,1,1,4,3,3,1,4,1,3,1
37808,120,1,1,9,9,10,3,6,6,7,2
37808,180,1,1,13,13,16,4,6,13,8,5
37808,240,2,1,16,18,21,4,6,17,12,6
37808,300,2,1,20,25,26,6,6,24,16,6
37808,360,2,16,29,27,29,8,10,27,19,7
37808,420,2,16,35,34,29,12,10,36,19,7
37808,480,5,20,37,42,34,17,10,41,20,7
37808,540,6,21,37,47,38,17,14,46,24,8
37808,600,6,21,42,47,39,18,20,47,27,8
37809,60,2,2,3,2,2,1,2,4,1,5
37809,120,4,6,6,2,5,2,4,5,2,8
37809,180,5,7,8,3,7,4,5,10,3,15
37809,240,5,13,12,4,12,4,5,14,5,16
37809,300,9,19,12,6,12,4,12,14,6,23
37809,360,9,21,19,12,14,5,13,18,6,23
37809,420,12,29,20,14,16,5,15,24,6,23
37809,480,15,34,20,17,19,5,19,25,12,23
37809,540,15,36,20,18,23,5,24,28,13,23
37809,600,15,36,23,18,28,5,27,32,14,23
37810,60,4,1,2,4,1,3,1,1,2,3
37810,120,8,1,7,9,2,5,2,2,3,8
37810,180,13,1,8,15,8,13,2,2,10,14
37810,240,17,1,9,23,10,19,2,2,14,16
37810,300,23,1,17,29,10,25,2,2,15,18
37810,360,30,4,25,35,12,32,2,2,16,26
37810,420,39,4,31,42,13,40,2,3,23,26
37810,480,47,4,37,47,13,45,2,3,27,35
37810,540,51,4,48,48,13,52,2,4,27,35
37810,600,64,4,53,49,13,60,2,4,27,36
37811,60,3,1,3,1,4,1,1,3,2,1
37811,120,7,1,4,2,7,1,4,3,2,3
37811,180,9,5,5,2,12,3,4,7,3,4
37811,240,10,9,6,2,17,5,4,12,3,4
37811,300,14,9,12,2,20,12,7,15,3,4
37811,360,18,9,19,3,25,15,9,17,4,5
37811,420,19,12,25,5,27,19,10,21,5,6
37811,480,23,15,31,6,27,20,19,24,5,6
37811,540,24,17,38,6,30,21,19,28,9,7
37811,600,25,19,41,7,30,28,20,28,9,7
37812,60,2,1,1,2,1,1,3,4,2,2
37812,120,3,5,1,4,3,2,7,6,5,6
37812,180,4,5,1,4,4,2,17,10,5,7
37812,240,4,7,1,5,6,2,23,14,5,10
37812,300,4,10,1,6,6,2,32,16,6,16
37812,360,4,10,1,6,7,3,35,21,7,17
37812,420,4,10,1,8,8,3,40,24,10,18
37812,480,5,12,3,8,8,3,43,25,10,21
37812,540,5,13,3,12,10,3,49,25,15,25
37812,600,9,14,3,13,12,4,52,25,15,27
37813,60,2,4,1,1,3,2,3,1,1,3
37813,120,7,10,1,1,4,3,6,1,2,6
37813,180,9,14,4,1,8,3,7,2,2,8
37813,240,9,16,5,2,10,4,9,2,3,14
37813,300,12,21,7,2,12,6,10,2,5,17
37813,360,18,26,10,2,13,9,16,3,7,20
37813,420,26,29,13,2,13,9,20,3,9,24
37813,480,35,31,18,2,13,9,26,3,10,25
37813,540,39,34,18,2,18,9,31,3,10,27
37813,600,48,39,21,2,20,12,38,4,12,36
37814,60,4,4,1,2,1,2,5,3,3,1
37814,120,8,10,1,9,2,6,8,7,7,2
37814,180,14,16,1,12,2,8,8,10,13,3
37814,240,16,23,1,13,2,8,14,16,18,3
37814,300,21,25,2,15,2,8,19,21,23,4
37814,360,26,30,4,15,2,10,19,24,29,4
37814,420,32,31,4,18,2,15,23,25,37,4
37814,480,40,31,4,19,2,17,28,29,42,4
37814,540,46,31,5,19,4,19,31,32,52,4
37814,600,52,31,5,19,4,25,34,37,58,4
37815,60,4,1,4,1,1,1,4,1,2,4
37815,120,8,1,12,5,1,1,7,1,7,10
37815,180,15,2,18,9,1,1,15,1,8,13
37815,240,19,4,21,9,1,1,18,1,10,23
37815,300,19,4,25,15,1,2,26,1,18,26
37815,360,26,4,29,16,1,2,29,1,20,31
37815,420,30,4,32,23,1,2,31,1,24,37
37815,480,32,5,34,27,1,4,36,1,25,38
37815,540,36,5,36,28,1,4,42,1,30,58
37815,600,38,6,38,28,2,5,48,1,38,64
37816,60,2,1,5,1,1,4,1,3,1,5
37816,120,7,3,8,1,4,6,1,4,2,6
37816,180,12,3,12,1,4,14,1,12,2,6
37816,240,19,3,12,1,5,21,1,20,2,8
37816,300,26,3,12,1,7,29,1,24,3,8
37816,360,32,4,20,1,7,30,2,28,7,8
37816,420,40,4,20,1,12,34,2,35,7,9
37816,480,45,7,26,1,15,38,2,40,9,12
37816,540,51,8,29,1,20,41,2,42,9,15
37816,600,58,8,35,4,21,45,2,51,9,15
